Age Group,Sex,Year,Population
  0-4,Persons,2113,3625.033
  5-9,Persons,2113,3697.57
 10-14,Persons,2113,3725.848
 15-19,Persons,2113,3769.398
 20-24,Persons,2113,3924.096
 25-29,Persons,2113,4049.427
 30-34,Persons,2113,4113.046
 35-39,Persons,2113,4120.513
 40-44,Persons,2113,4077.805
 45-49,Persons,2113,4014.73
 50-54,Persons,2113,3965.048
 55-59,Persons,2113,3953.933
 60-64,Persons,2113,3985.816
 65-69,Persons,2113,3986.722
 70-74,Persons,2113,3848.227
 75-79,Persons,2113,3555.501
 80-84,Persons,2113,3195.565
 85-89,Persons,2113,2727.538
 90-94,Persons,2113,2031.554
 95-99,Persons,2113,1124.008
 100 & over,Persons,2113,328.203
  0-4,Male,2114,1856.971
  5-9,Male,2114,1895.641
 10-14,Male,2114,1913.075
 15-19,Male,2114,1939.323
 20-24,Male,2114,2021.408
 25-29,Male,2114,2081.153
 30-34,Male,2114,2108.497
 35-39,Male,2114,2109.019
 40-44,Male,2114,2085.163
 45-49,Male,2114,2051.789
 50-54,Male,2114,2020.782
 55-59,Male,2114,2005.037
 60-64,Male,2114,2009.177
 65-69,Male,2114,2005.79
 70-74,Male,2114,1937.462
 75-79,Male,2114,1781.748
 80-84,Male,2114,1576.549
 85-89,Male,2114,1316.012
 90-94,Male,2114,953.833
 95-99,Male,2114,502.249
 100 & over,Male,2114,140.343
  0-4,Female,2114,1769.452
  5-9,Female,2114,1807.333
 10-14,Female,2114,1821.825
 15-19,Female,2114,1838.805
 20-24,Female,2114,1906.333
 25-29,Female,2114,1965.793
 30-34,Female,2114,2001.38
 35-39,Female,2114,2015.606
 40-44,Female,2114,2005.946
 45-49,Female,2114,1978.783
 50-54,Female,2114,1953.61
 55-59,Female,2114,1945.396
 60-64,Female,2114,1964.119
 65-69,Female,2114,1978.189
 70-74,Female,2114,1932.554
 75-79,Female,2114,1806.029
 80-84,Female,2114,1639.052
 85-89,Female,2114,1423.192
 90-94,Female,2114,1089.161
 95-99,Female,2114,619.201
 100 & over,Female,2114,194.109
  0-4,Persons,2114,3626.423
  5-9,Persons,2114,3702.974
 10-14,Persons,2114,3734.9
 15-19,Persons,2114,3778.128
 20-24,Persons,2114,3927.741
 25-29,Persons,2114,4046.946
 30-34,Persons,2114,4109.877
 35-39,Persons,2114,4124.625
 40-44,Persons,2114,4091.109
 45-49,Persons,2114,4030.572
 50-54,Persons,2114,3974.392
 55-59,Persons,2114,3950.433
 60-64,Persons,2114,3973.296
 65-69,Persons,2114,3983.979
 70-74,Persons,2114,3870.016
 75-79,Persons,2114,3587.777
 80-84,Persons,2114,3215.601
 85-89,Persons,2114,2739.204
 90-94,Persons,2114,2042.994
 95-99,Persons,2114,1121.45
 100 & over,Persons,2114,334.452
  0-4,Male,2115,1857.424
  5-9,Male,2115,1897.939
 10-14,Male,2115,1917.455
 15-19,Male,2115,1944.045
 20-24,Male,2115,2023.94
 25-29,Male,2115,2080.413
 30-34,Male,2115,2106.608
 35-39,Male,2115,2110.175
 40-44,Male,2115,2091.224
 45-49,Male,2115,2060.073
 50-54,Male,2115,2026.675
 55-59,Male,2115,2004.789
 60-64,Male,2115,2003.376
 65-69,Male,2115,2002.875
 70-74,Male,2115,1946.33
 75-79,Male,2115,1798.809
 80-84,Male,2115,1588.491
 85-89,Male,2115,1323.105
 90-94,Male,2115,959.749
 95-99,Male,2115,503.212
 100 & over,Male,2115,143.2
  0-4,Female,2115,1769.88
  5-9,Female,2115,1809.527
 10-14,Female,2115,1825.992
 15-19,Female,2115,1843.299
 20-24,Female,2115,1908.745
 25-29,Female,2115,1965.049
 30-34,Female,2115,1999.565
 35-39,Female,2115,2016.661
 40-44,Female,2115,2011.678
 45-49,Female,2115,1986.611
 50-54,Female,2115,1959.095
 55-59,Female,2115,1944.957
 60-64,Female,2115,1958.207
 65-69,Female,2115,1974.901
 70-74,Female,2115,1940.613
 75-79,Female,2115,1822.084
 80-84,Female,2115,1649.915
 85-89,Female,2115,1428.969
 90-94,Female,2115,1093.78
 95-99,Female,2115,619.305
 100 & over,Female,2115,197.338
  0-4,Persons,2115,3627.304
  5-9,Persons,2115,3707.466
 10-14,Persons,2115,3743.447
 15-19,Persons,2115,3787.344
 20-24,Persons,2115,3932.685
 25-29,Persons,2115,4045.462
 30-34,Persons,2115,4106.173
 35-39,Persons,2115,4126.836
 40-44,Persons,2115,4102.902
 45-49,Persons,2115,4046.684
 50-54,Persons,2115,3985.77
 55-59,Persons,2115,3949.746
 60-64,Persons,2115,3961.583
 65-69,Persons,2115,3977.776
 70-74,Persons,2115,3886.943
 75-79,Persons,2115,3620.893
 80-84,Persons,2115,3238.406
 85-89,Persons,2115,2752.074
 90-94,Persons,2115,2053.529
 95-99,Persons,2115,1122.517
 100 & over,Persons,2115,340.538
  0-4,Male,2116,1857.684
  5-9,Male,2116,1899.795
 10-14,Male,2116,1921.501
 15-19,Male,2116,1948.907
 20-24,Male,2116,2027.072
 25-29,Male,2116,2080.269
 30-34,Male,2116,2104.641
 35-39,Male,2116,2110.449
 40-44,Male,2116,2096.391
 45-49,Male,2116,2068.301
 50-54,Male,2116,2033.391
 55-59,Male,2116,2005.981
 60-64,Male,2116,1998.337
 65-69,Male,2116,1998.584
 70-74,Male,2116,1952.703
 75-79,Male,2116,1815.543
 80-84,Male,2116,1601.872
 85-89,Male,2116,1331.028
 90-94,Male,2116,966.394
 95-99,Male,2116,504.322
 100 & over,Male,2116,146.482
  0-4,Female,2116,1770.121
  5-9,Female,2116,1811.289
 10-14,Female,2116,1829.839
 15-19,Female,2116,1847.931
 20-24,Female,2116,1911.733
 25-29,Female,2116,1964.882
 30-34,Female,2116,1997.669
 35-39,Female,2116,2016.868
 40-44,Female,2116,2016.559
 45-49,Female,2116,1994.374
 50-54,Female,2116,1965.392
 55-59,Female,2116,1945.887
 60-64,Female,2116,1953.055
 65-69,Female,2116,1970.29
 70-74,Female,2116,1946.22
 75-79,Female,2116,1837.814
 80-84,Female,2116,1662.241
 85-89,Female,2116,1435.633
 90-94,Female,2116,1099.224
 95-99,Female,2116,619.34
 100 & over,Female,2116,201.167
  0-4,Persons,2116,3627.805
  5-9,Persons,2116,3711.084
 10-14,Persons,2116,3751.34
 15-19,Persons,2116,3796.838
 20-24,Persons,2116,3938.805
 25-29,Persons,2116,4045.151
 30-34,Persons,2116,4102.31
 35-39,Persons,2116,4127.317
 40-44,Persons,2116,4112.95
 45-49,Persons,2116,4062.675
 50-54,Persons,2116,3998.783
 55-59,Persons,2116,3951.868
 60-64,Persons,2116,3951.392
 65-69,Persons,2116,3968.874
 70-74,Persons,2116,3898.923
 75-79,Persons,2116,3653.357
 80-84,Persons,2116,3264.113
 85-89,Persons,2116,2766.661
 90-94,Persons,2116,2065.618
 95-99,Persons,2116,1123.662
 100 & over,Persons,2116,347.649
  0-4,Male,2117,1857.825
  5-9,Male,2117,1901.229
 10-14,Male,2117,1925.161
 15-19,Male,2117,1953.796
 20-24,Male,2117,2030.739
 25-29,Male,2117,2080.784
 30-34,Male,2117,2102.757
 35-39,Male,2117,2109.957
 40-44,Male,2117,2100.579
 45-49,Male,2117,2076.256
 50-54,Male,2117,2040.795
 55-59,Male,2117,2008.536
 60-64,Male,2117,1994.338
 65-69,Male,2117,1993.366
 70-74,Male,2117,1956.585
 75-79,Male,2117,1831.265
 80-84,Male,2117,1616.644
 85-89,Male,2117,1340.042
 90-94,Male,2117,973.835
 95-99,Male,2117,506.819
 100 & over,Male,2117,148.871
  0-4,Female,2117,1770.256
  5-9,Female,2117,1812.643
 10-14,Female,2117,1833.32
 15-19,Female,2117,1852.586
 20-24,Female,2117,1915.234
 25-29,Female,2117,1965.337
 30-34,Female,2117,1995.862
 35-39,Female,2117,2016.354
 40-44,Female,2117,2020.501
 45-49,Female,2117,2001.892
 50-54,Female,2117,1972.337
 55-59,Female,2117,1948.138
 60-64,Female,2117,1948.907
 65-69,Female,2117,1964.758
 70-74,Female,2117,1949.38
 75-79,Female,2117,1852.543
 80-84,Female,2117,1675.984
 85-89,Female,2117,1443.449
 90-94,Female,2117,1105.591
 95-99,Female,2117,620.991
 100 & over,Female,2117,203.855
  0-4,Persons,2117,3628.081
  5-9,Persons,2117,3713.872
 10-14,Persons,2117,3758.481
 15-19,Persons,2117,3806.382
 20-24,Persons,2117,3945.973
 25-29,Persons,2117,4046.121
 30-34,Persons,2117,4098.619
 35-39,Persons,2117,4126.311
 40-44,Persons,2117,4121.08
 45-49,Persons,2117,4078.148
 50-54,Persons,2117,4013.132
 55-59,Persons,2117,3956.674
 60-64,Persons,2117,3943.245
 65-69,Persons,2117,3958.124
 70-74,Persons,2117,3905.965
 75-79,Persons,2117,3683.808
 80-84,Persons,2117,3292.628
 85-89,Persons,2117,2783.491
 90-94,Persons,2117,2079.426
 95-99,Persons,2117,1127.81
 100 & over,Persons,2117,352.726
  0-4,Male,2118,1857.935
  5-9,Male,2118,1902.277
 10-14,Male,2118,1928.385
 15-19,Male,2118,1958.61
 20-24,Male,2118,2034.876
 25-29,Male,2118,2081.978
 30-34,Male,2118,2101.125
 35-39,Male,2118,2108.834
 40-44,Male,2118,2103.769
 45-49,Male,2118,2083.766
 50-54,Male,2118,2048.688
 55-59,Male,2118,2012.357
 60-64,Male,2118,1991.587
 65-69,Male,2118,1987.695
 70-74,Male,2118,1958.064
 75-79,Male,2118,1845.357
 80-84,Male,2118,1632.63
 85-89,Male,2118,1350.355
 90-94,Male,2118,981.731
 95-99,Male,2118,510.941
 100 & over,Male,2118,150.45
  0-4,Female,2118,1770.354
  5-9,Female,2118,1813.639
 10-14,Female,2118,1836.386
 15-19,Female,2118,1857.168
 20-24,Female,2118,1919.165
 25-29,Female,2118,1966.46
 30-34,Female,2118,1994.281
 35-39,Female,2118,2015.253
 40-44,Female,2118,2023.484
 45-49,Female,2118,2008.98
 50-54,Female,2118,1979.767
 55-59,Female,2118,1951.598
 60-64,Female,2118,1945.957
 65-69,Female,2118,1958.791
 70-74,Female,2118,1950.172
 75-79,Female,2118,1865.673
 80-84,Female,2118,1690.971
 85-89,Female,2118,1452.631
 90-94,Female,2118,1112.468
 95-99,Female,2118,624.681
 100 & over,Female,2118,205.392
  0-4,Persons,2118,3628.289
  5-9,Persons,2118,3715.916
 10-14,Persons,2118,3764.771
 15-19,Persons,2118,3815.778
 20-24,Persons,2118,3954.041
 25-29,Persons,2118,4048.438
 30-34,Persons,2118,4095.406
 35-39,Persons,2118,4124.087
 40-44,Persons,2118,4127.253
 45-49,Persons,2118,4092.746
 50-54,Persons,2118,4028.455
 55-59,Persons,2118,3963.955
 60-64,Persons,2118,3937.544
 65-69,Persons,2118,3946.486
 70-74,Persons,2118,3908.236
 75-79,Persons,2118,3711.03
 80-84,Persons,2118,3323.601
 85-89,Persons,2118,2802.986
 90-94,Persons,2118,2094.199
 95-99,Persons,2118,1135.622
 100 & over,Persons,2118,355.842
